,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000,DLC_dlcrnetms5_DLC_2-2_4P_8F_Light_VentralMay10shuffle1_100000
,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,head,head,head,midline2,midline2,midline2,tailbase,tailbase,tailbase,tailtip,tailtip,tailtip,topbackleftP,topbackleftP,topbackleftP,topbackrightP,topbackrightP,topbackrightP,topfrontleftP,topfrontleftP,topfrontleftP,topfrontrightP,topfrontrightP,topfrontrightP,bottombackleftP,bottombackleftP,bottombackleftP,bottombackrightP,bottombackrightP,bottombackrightP,bottomfrontleftP,bottomfrontleftP,bottomfrontleftP,bottomfrontrightP,bottomfrontrightP,bottomfrontrightP
,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1081.614,402.54,0.999979973,998.287,421.636,0.994390011,896.614,456.718,0.999960005,866.519,456.373,0.999979973,893.893,120.625,0.999989986,821.556,161.35,0.995069981,767.298,234.416,1,754.075,260.68,1,654.504,418.805,0.999949992,638.869,496.646,0.999949992,613.883,591.426,1,603.889,618.745,0.999979973,1120.548,584.94,0.999989986,1115.239,502.723,0.998820007,1200.924,448.739,0.999769986,1235.212,459,0.999989986,1773.349,380.42,0.999949992,1699.608,359.684,0.999979973,1625.844,329.116,0.999970019,1601.387,309.936,0.999549985,1133.236,323.333,1,1102.684,255.793,0.999899983,1071.942,175.061,1,1065.085,157.479,0.999989986,1425.412,493.936,0.999930024,1493.186,481.757,0.999989986,1555.396,476.715,1,1583.106,478.402,1,1088.975778,571.0328677,1,1041.499,505.421,0.999970019,998.085,428.206,0.995019972,989.85,402.945,0.97359997,254.833,779.559,0.999899983,1930.71,776.312,0.245210007,260.418,169.332,1,1993.34,186.427,0.994620025,124.491,812.099,0.999939978,2115.376,812.699,0.227489993,282.582,100.106,0.997349977,,,
1,1081.614,402.54,0.999949992,998.287,421.636,0.999440014,900.63,457.857,0.999979973,867.798,463.822,0.999979973,894.782,120.625,0.999989986,827.322,161.35,0.987820029,767.298,234.416,1,754.373,261.769,0.999949992,655.448,418.805,0.999970019,642.974,499.374,0.999979973,615.147,591.426,1,603.889,618.745,1,1123.442,589.183,1,1115.239,503.455,0.999140024,1200.924,448.739,0.999870002,1235.212,459,1,1776.966,380.831,0.999970019,1701.651,360.458,0.999979973,1627.265,330.814,1,1602.676,315.365,0.999960005,1135.98,327.847,0.999979973,1104.573,258.371,0.999920011,1073.476,179.386,1,1068.08,157.962,1,1425.412,495.129,0.999830008,1493.186,484.542,0.999989986,1555.396,477.702,1,1583.106,478.402,1,1088.689144,574.1650462,1,1043.768,506.078,0.999989986,998.346,428.224,0.982770026,989.85,403.382,0.973049998,254.939,779.559,0.999849975,1930.71,777.044,0.574519992,260.468,169.334,1,1993.354,186.45,0.975139976,124.718,812.681,0.999970019,2115.671,812.705,0.148479998,282.655,100.123,0.996230006,,,
2,1086.053,402.54,0.999979973,1002.341,421.671,0.997349977,902.988,457.857,0.999970019,873.259,464.54,0.999939978,895.813,120.625,0.999979973,828.993,161.35,0.993640006,767.298,234.416,1,755.551,261.769,0.999759972,655.448,418.805,0.999920011,644.082,499.374,0.999979973,615.192,591.426,1,603.889,618.745,0.999989986,1123.973,593.753,1,1115.943,508.634,0.999989986,1200.924,448.739,0.999189973,1235.212,459,1,1780.109,382.609,0.999989986,1705.926,361.527,0.999830008,1628.987,333.258,1,1607.14,317.686,0.999960005,1137.53,332.015,1,1105.42,261.261,0.999989986,1075.694,183.56,1,1069.074,159.076,1,1425.412,495.233,0.999930024,1493.186,484.913,1,1555.396,478.203,1,1583.106,478.402,0.999979973,1093.84995,576.8257939,1,1047.024,510.556,0.999899983,999.201,437.679,0.976930022,989.85,413.04,0.695720017,255.019,779.605,0.999840021,1930.71,777.17,0.789430022,260.468,169.759,1,1993.521,186.461,0.992850006,124.718,812.681,0.999979973,2115.702,812.705,0.144569993,282.655,100.157,0.996460021,,,
3,1086.920723,404.3008037,1,1002.854,421.636,0.924139977,906.321,456.718,0.999979973,881.688,467.202,0.999989986,896.009,120.494,0.999989986,832.478,159.515,0.995480001,766.887,234.104,1,756.381,260.68,1,655.593,412.351,0.999970019,644.082,496.646,0.999979973,615.147,586.625,1,600.729,615.027,1,1126.201,597.084,1,1115.905,510.784,0.999920011,1189.785,440.768,0.999960005,1228.002,452.53,0.999989986,1782.125,383.37,0.999979973,1707.449,361.662,0.999949992,1632.901,334.44,1,1608.87,318.56,0.999939978,1137.742,335.262,1,1106.561,264.957,0.999979973,1075.838,185.666,1,1072.016,160.407,1,1424.777,495.233,0.999960005,1489.839,485.64,0.999989986,1553.907,478.203,1,1580.651,471.962,1,1096.541277,582.7362037,1,1047.024,510.556,0.999849975,999.201,437.679,0.985279977,981.16,413.04,0.709420025,255.19,779.605,0.999859989,1930.71,777.281,0.884310007,260.418,169.759,1,1993.509,186.461,0.987010002,124.91,812.681,0.999970019,2115.72,812.699,0.191689998,282.655,100.123,0.99673003,,,
4,1095.908,399.955,0.999790013,1002.854,419.758,0.99040997,911.143,455.753,0.999989986,883.953,468.857,1,896.912,120.145,0.999989986,833.921,158.584,0.996230006,766.887,233.729,1,758.073,259.205,1,655.6,411.434,0.999960005,644.499,495.548,0.999989986,614.142,583.843,1,600.544,614.422,1,1126.994,600.123,1,1115.239,512.996,0.999979973,1179.867,438.812,0.999939978,1219.918,444.304,0.999870002,1783.86,387.172,0.999989986,1710.205,361.955,0.999930024,1633.675,339.569,1,1609.551,319.111,0.999989986,1139.836,340.873,1,1109.149,267.287,0.999989986,1078.836,193.257,1,1072.016,165.563,1,1420.481,495.875,0.999989986,1486.401,487.626,0.999989986,1550.551,478.907,0.999989986,1575.539,470.15,1,,,,1047.888,514.276,0.999989986,999.304,441.893,0.999559999,981.16,420.854,0.998030007,255.445,779.559,0.999670029,1930.71,777.281,0.928070009,260.207,169.759,1,1993.509,186.461,0.979740024,124.795,812.36,0.999979973,2115.729,812.64,0.115709998,282.676,100.109,0.99782002,,,
5,1102.321,399.131,0.999880016,1009.488,418.082,0.999000013,917.27,455.02,0.999960005,888.403,468.857,0.999979973,898.263,119.617,0.999989986,836.242,157.992,0.996259987,766.887,233.115,1,758.073,258.715,1,655.6,411.156,0.999909997,644.778,493.309,0.999930024,615.056,582.558,1,600.544,610.632,1,1127.703,608.314,1,1114.892,515.192,0.999949992,1173.966,434.713,0.999909997,1211.728,436.611,0.999419987,1783.86,393.103,0.999960005,1719.141,362.177,0.998220026,1637.504,344.489,1,1611.076,323.886,1,1140.304,342.911,1,1110.932,271.607,0.999599993,1079.54,197.292,1,1072.603,171.581,1,1415.578,495.884,0.999899983,1484.493,487.668,0.999979973,1546.844,479.293,1,1573.946,469.287,0.999989986,,,,1051.613,518.008,,1001.191,447.278,,981.16,429.413,,255.805,779.605,0.999870002,1938.261,777.303,0.512139976,260.067,169.733,1,1993.509,186.416,0.988049984,124.718,812.311,0.999979973,2115.993,804.353,0.505580008,282.923,100.118,0.994130015,,,
6,1095.908,398.859,0.999949992,1010.131,417.838,0.995769978,920.824,450.949,1,894.685,468.857,1,899.087,117.603,1,836.242,157.779,0.991209984,767.353,231.886,1,758.073,258.715,1,656.717,408.143,0.999949992,645.34,487.983,0.999849975,615.056,578.306,1,600.544,606.75,0.999960005,1128.293,611.634,1,1114.892,517.145,0.999939978,1165.795,433.317,1,1203.845,420.691,0.999369979,1783.86,399.208,0.999979973,1723.057,362.426,0.999440014,1640.769,347.342,1,1615.565,330.656,1,1142.919,347.755,0.999989986,1113.069,277.078,0.999830008,1079.54,201.038,1,1073.515,178.379,1,1413.424,495.875,0.999909997,1480.084,487.7,0.999989986,1540.771,479.482,1,1569.451,469.287,1,,,,1054.753,523.616,0.999960005,1001.252,454.22,0.999970019,983.714,431.217,0.99980998,255.891,779.723,0.999880016,1938.261,777.586,0.572979987,260.067,169.723,1,1993.509,186.416,0.990499973,124.517,812.266,0.999960005,2115.993,804.349,0.41681999,283.035,100.118,0.992399991,,,
