scorer,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000,DLC_resnet50_L8FVJul4shuffle1_50000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual3,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual4,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual5,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual6,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual7,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,individual8,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,head,head,head,tailbase,tailbase,tailbase,midline2,midline2,midline2,tailtip,tailtip,tailtip,topbackleftP,topbackleftP,topbackleftP,topbackrightP,topbackrightP,topbackrightP,topfrontleftP,topfrontleftP,topfrontleftP,topfrontrightP,topfrontrightP,topfrontrightP,bottombackleftP,bottombackleftP,bottombackleftP,bottombackrightP,bottombackrightP,bottombackrightP,bottomfrontleftP,bottomfrontleftP,bottomfrontleftP,bottomfrontrightP,bottomfrontrightP,bottomfrontrightP
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,749.445,362.498,0.9965500235557556,817.822,319.862,0.9980700016021729,870.618,275.908,0.9897800087928772,,,1.0,570.988,168.789,0.9999899864196776,519.89,203.905,0.9999799728393556,466.373,249.197,1.0,441.651,268.837,1.0,1324.859,242.635,0.9999600052833556,1359.623,302.247,0.9999099969863892,1394.243,353.635,0.9980199933052064,1415.647,378.633,0.999629974,801.478389,507.1454239,1,950.1669685,464.3456756,1.0,885.8854376,508.8089558,1,972.4042986,445.1281142,1.0,1014.434333,275.8433009,1.0,1204.55761,192.4333649,1.0,1114.334706,231.0906445,1.0,1246.698644,185.2270379,1.0,1815.351,151.642,0.9999899864196776,1728.268,143.235,0.9999899864196776,1648.92,153.717,0.9999300241470336,1606.265,164.826,1.0,746.29,223.03,1.0,693.417,275.371,0.9601399898529052,695.631,360.789,0.9999899864196776,730.236,373.799,1.0,1041.407,380.896,0.9911500215530396,1121.912,380.424,0.991230010986328,1198.49,380.333,0.9818699955940248,1224.676,376.397,1.0,203.6375376,718.1211767,1,1536.939148,728.4064667,1,247.8943051,97.42431027,1,1710.67982,113.8102655,1,84.53316506,757.5561824,0.998570025,1740.350355,765.5188576,0.999729991,92.115,35.965,0.01,1830.609454,65.63921746,0.999930024
1,749.445,364.497,0.9947699904441832,817.822,323.592,0.9991599917411804,870.618,277.014,0.9960100054740906,,,1.0,573.883,168.789,0.9999799728393556,521.431,203.905,0.9999600052833556,470.692,249.197,0.9999899864196776,444.304,269.277,1.0,1324.859,242.635,0.9999300241470336,1359.623,302.247,0.9998000264167786,1394.243,353.635,0.9979699850082396,1416.725,378.633,0.999849975,801.478389,507.1454239,1,950.1669685,464.4905554,1.0,887.0192824,511.4983629,1,972.4042986,445.1281142,1.0,1014.434333,277.5548283,1.0,1204.55761,192.4333649,1.0,1114.355353,233.0441465,1.0,1246.698644,187.0386363,1.0,1818.183,154.394,1.0,1735.769,144.056,0.9999799728393556,1651.385,153.717,0.9998999834060668,1611.351,171.019,1.0,753.729,223.03,1.0,703.32,275.371,0.7727100253105164,695.631,360.789,0.9999899864196776,730.236,375.445,1.0,1041.407,380.896,0.9766499996185304,1121.912,381.77,0.997730016708374,1198.49,381.105,0.9512400031089784,1224.676,376.397,1.0,203.6375376,718.1211767,1,1536.939148,728.4064667,1,247.8943051,97.42431027,1,1710.67982,113.8102655,1,84.53316506,757.5561824,0.998570025,1740.350355,765.5188576,0.999729991,92.115,35.965,0.01,1830.609454,65.63921746,0.999930024
2,749.445,366.489,0.9984700083732604,817.822,327.597,0.9989100098609924,874.307,281.148,0.9993199706077576,,,1.0,576.305,168.789,0.9999200105667114,525.951,203.905,0.9999600052833556,473.587,249.197,0.999970018863678,444.351,269.277,1.0,1324.859,242.635,0.9998900294303894,1359.623,302.247,0.9999399781227112,1394.243,353.635,0.9978600144386292,1416.725,378.633,0.999759972,801.478389,507.1454239,1,950.1669685,471.57165,1.0,887.0192824,513.6403431,1,972.4042986,445.7839707,1.0,1014.434333,278.5705171,1.0,1204.55761,192.4333649,1.0,1114.355353,234.1403323,1.0,1246.698644,187.0386363,1.0,1824.087,154.706,0.9999899864196776,1739.507,144.709,0.9999899864196776,1653.766,153.717,0.9997400045394896,1618.611,171.019,1.0,756.309,223.03,1.0,705.464,275.371,0.8368300199508667,695.631,360.789,0.9999899864196776,730.236,375.794,1.0,1041.407,380.896,0.9951300024986268,1121.912,381.809,0.995739996433258,1198.49,381.105,0.9915000200271606,1224.676,376.397,1.0,203.6375376,718.1211767,1,1536.939148,728.4064667,1,247.8943051,97.42431027,1,1710.67982,113.8102655,1,84.53316506,757.5561824,0.998570025,1740.350355,765.5188576,0.999729991,92.115,35.965,0.01,1830.609454,65.63921746,0.999930024
3,745.509,372.025,0.9986500144004822,811.473,327.6,0.9966999888420104,870.618,286.555,0.999369978904724,,,0.01,579.033,166.408,0.9999899864196776,526.362,200.681,0.9997299909591676,477.556,247.119,0.9999899864196776,450.485,268.837,1.0,1321.791,237.681,0.9999600052833556,1355.983,297.644,0.9999499917030334,1391.238,351.3,0.9970499873161316,1416.725,376.611,0.999989986,800.1309082,506.5886931,1,948.6416515,480.0564461,0.999989986,887.0192824,515.1687554,1,968.5436075,447.6374931,1.0,1010.402415,278.9768678,1.0,1200.913606,191.1143582,1.0,1114.334706,234.7948063,1.0,1243.024622,185.6456999,1.0,1827.81,155.819,1.0,1741.968,144.85,1.0,1658.282,148.811,0.9992499947547911,1618.611,171.019,1.0,761.234,219.247,0.9999899864196776,705.934,274.722,0.9575600028038024,690.008,357.479,1.0,720.849,376.218,1.0,1038.452,379.924,0.9961900115013124,1117.81,383.959,0.9822999835014344,1190.923,381.105,0.9926000237464904,1222.356,374.762,1.0,203.6375376,718.1211767,1,1536.939148,728.4064667,1,247.8943051,97.42431027,1,1710.67982,113.8102655,1,84.53316506,757.5561824,0.998570025,1740.350355,765.5188576,0.999729991,92.115,35.965,0.01,1830.609454,65.63921746,0.999930024
4,740.872,380.127,0.9994900226593018,804.857,330.3,0.9987499713897704,870.147,290.114,0.9937300086021424,,,0.01,581.696,165.187,1.0,529.224,199.905,0.9999499917030334,480.379,244.368,1.0,454.659,265.67,1.0,1320.597,236.103,0.999970018863678,1353.375,294.786,0.9999099969863892,1389.348,347.79,0.995329976081848,1415.566,374.212,1.0,798.7940331,506.5886931,1,948.6416515,485.1357648,1.0,885.3753215,515.4894987,1,968.3424542,449.0981942,1.0,1006.483237,278.9768678,1.0,1197.519924,191.1143582,1.0,1108.581439,235.4231731,1.0,1239.148378,185.2270379,1.0,1830.398,155.819,1.0,1746.242,144.864,0.9999600052833556,1660.491,146.457,0.9994500279426576,1621.802,168.534,1.0,763.277,217.366,0.9999899864196776,706.494,268.961,0.9825599789619446,686.133,355.726,1.0,709.657,376.271,1.0,1036.911,379.463,0.9928900003433228,1115.643,383.959,0.994629979133606,1189.617,381.105,0.9895700216293336,1217.996,372.236,1.0,203.6375376,718.1211767,1,1536.939148,728.4064667,1,247.8943051,97.42431027,1,1710.67982,113.8102655,1,84.53316506,757.5561824,0.998570025,1740.350355,765.5188576,0.999729991,92.115,35.965,0.01,1830.609454,65.63921746,0.999930024
5,739.801,386.601,0.999459981918335,798.122,331.289,0.9975600242614746,860.11,303.897,0.9365599751472472,,,0.994560003,586.751,162.994,0.9999899864196776,533.923,195.661,0.9999899864196776,480.661,242.427,1.0,458.984,264.564,1.0,1318.385,232.067,0.9999799728393556,1350.703,292.544,0.9999600052833556,1386.369,344.914,0.9867900013923644,1414.633,368.973,1.0,797.4351514,506.5886931,1,948.6416515,487.9362417,1.0,883.1735645,515.4894987,1,968.3424542,455.5307242,1.0,1002.674336,278.9768678,1.0,1194.310452,191.1143582,1.0,1102.249987,236.4410374,1.0,1234.451728,179.4537942,1.0,1833.934,157.19,1.0,1748.278,145.989,0.9999899864196776,1661.617,144.522,0.9998800158500672,1622.102,164.7,1.0,765.295,216.505,1.0,707.714,268.876,0.9994099736213684,681.793,348.722,0.9999899864196776,703.766,376.271,1.0,1035.027,374.68,0.9827700257301332,1108.517,383.959,0.9733899831771852,1188.659,381.38,0.988349974155426,1212.552,372.236,1.0,203.6375376,718.1211767,1,1536.939148,728.4064667,1,247.8943051,97.42431027,1,1710.67982,113.8102655,1,84.53316506,757.5561824,0.998570025,1740.350355,765.5188576,0.999729991,92.115,35.965,0.01,1830.609454,65.63921746,0.999930024
6,738.744,395.845,0.9998400211334229,788.575,338.751,0.9991300106048584,854.595,304.011,0.9582599997520448,,,0.998870015,587.783,162.017,0.9999300241470336,534.805,195.472,0.9999399781227112,482.913,239.593,1.0,461.795,263.331,1.0,1316.428,229.736,0.9999399781227112,1349.602,291.836,0.999970018863678,1385.427,341.708,0.9984300136566162,1412.139,368.95,1.0,796.0216512,507.0625045,1,948.6416515,490.5671093,1.0,880.6875025,515.4894987,1,968.5436075,461.0898635,0.999849975,998.9732494,278.7435179,1.0,1191.230865,191.726397,1.0,1099.653303,238.1482559,1.0,1228.612634,173.3659953,0.999979973,1836.299,157.19,1.0,1751.286,146.021,0.9999899864196776,1663.926,143.292,0.9997599720954896,1623.45,159.918,1.0,769.41,212.431,0.9999899864196776,708.696,268.373,0.9999600052833556,679.613,343.368,1.0,693.129,376.271,1.0,1029.744,374.298,0.98921000957489,1108.14,381.231,0.9973700046539308,1185.934,384.348,0.9803100228309632,1211.024,372.236,1.0,203.6375376,718.1211767,1,1536.939148,728.4064667,1,247.8943051,97.42431027,1,1710.67982,113.8102655,1,84.53316506,757.5561824,0.998570025,1740.350355,765.5188576,0.999729991,92.115,35.965,0.01,1830.609454,65.63921746,0.999930024
